 61 5961.207330 5.167E-25 0.000E+00.06400.079  157.13720.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.279700 1.629E-24 0.000E+00.06400.079  157.12430.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.440440 2.254E-24 0.000E+00.06180.076  293.17870.85-.011900                   0 0 0 0 1A1                   7F1  2     3333325848481110 7     0.0    0.0
 61 5961.495840 2.995E-24 0.000E+00.06180.076  293.12300.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.522880 1.646E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.571960 1.312E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.631000 7.473E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5961.696600 1.600E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.718440 2.929E-23 2.292E-02.05910.076  293.15420.70-.010500    0 1 1 1  F2    0 0 0 0 1A1    8A1 80         7A2  1     535335484848 7 112    85.0   75.0
 61 5961.742880 1.256E-24 0.000E+00.05760.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.767000 2.907E-24 0.000E+00.06160.076  293.17870.85-.011900                   0 0 0 0 1A1                   7F1  2     3333325848481110 7     0.0    0.0
 61 5961.773000 1.036E-23 0.000E+00.06160.076  293.16460.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.809090 5.672E-25 0.000E+00.06020.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.889470 1.301E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.968000 2.763E-25 0.000E+00.06310.076  293.16460.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5962.008000 2.390E-25 0.000E+00.05750.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.039970 1.200E-24 0.000E+00.05750.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.082000 2.960E-25 0.000E+00.05750.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.181280 1.388E-24 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.212720 3.709E-24 0.000E+00.06180.076  293.15420.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.298000 4.863E-25 0.000E+00.06090.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.330320 4.972E-24 3.565E-03.06310.077  219.91980.70-.011900                   0 0 0 0 1A1    6A1 68         6A2  1     335332584848 7 1 7    65.0   65.0
 61 5962.380530 1.490E-23 0.000E+00.06040.076  293.12300.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.409460 2.444E-25 3.100E-04.06140.078  104.78000.72-.011900                   0 0 0 0 1A1    3F1111         4F2  1     335332584848 7 1 7    21.0   27.0
 61 5962.414500 2.183E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.447540 8.455E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.540740 2.301E-25 2.751E-04.06310.077  219.93680.70-.011900                   0 0 0 0 1A1    6F1189         6F2  2     335332584848 7 1 7    39.0   39.0
 61 5962.562240 2.174E-24 2.598E-03.06310.077  219.91510.70-.011900                   0 0 0 0 1A1    6F1189         6F2  1     335332584848 7 1 7    39.0   39.0
 61 5962.616480 7.395E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.644760 7.260E-25 0.000E+00.05750.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.704620 1.052E-24 0.000E+00.05530.070  575.22290.64-.011900                   0 0 0 0 1A1                  10A1  1     335332584848 7 1 7     0.0    0.0
 61 5962.771120 1.692E-23 0.000E+00.06160.076  293.12660.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.787670 1.129E-24 0.000E+00.06220.078  219.91350.85-.011900                   0 0 0 0 1A1                   6E   1     3333325848481110 7     0.0    0.0
 61 5962.810860 4.809E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.834000 9.679E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.908890 1.565E-24 0.000E+00.05880.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5962.997710 7.089E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.036510 4.038E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.057460 3.640E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.085560 8.283E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.116790 6.105E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.154750 2.041E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.196690 1.969E-24 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.241500 3.279E-25 0.000E+00.06210.078  219.94130.85-.011900                   0 0 0 0 1A1                   6F1  1     3333325848481110 7     0.0    0.0
 61 5963.245000 5.855E-25 0.000E+00.05990.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.270000 7.214E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.351350 9.208E-24 0.000E+00.05150.067  815.14380.85-.011900                                                            3353325848481110 7     0.0    0.0
