 21 5959.316007 4.991E-30 1.400E-03.07820.107 2803.79350.68-.004850       4 2 2 14       1 2 2 01                    R 10e     3666632429 9 9 711    23.0   21.0
 21 5959.481224 2.177E-29 6.797E-03.06780.083 3069.00420.74-.007458       5 0 0 16       2 0 0 03                    R 36e     3666632429 9 9 711    75.0   73.0
 21 5959.543565 5.756E-30 1.395E-03.06550.074 3073.97070.74-.008065       4 1 1 14       1 1 1 01                    P 50f     3655532429 9 9 711    99.0  101.0
 21 5959.575243 4.436E-27 1.230E-03.07460.101 1441.65470.69-.006379       3 2 2 14       0 2 2 01                    P 16e     3666632429 9 9 711    31.0   33.0
 21 5959.718138 2.850E-28 3.026E-03.08620.118 1937.15910.69-.003500       4 1 1 15       1 1 1 02                    R  3e     3666632429 9 9 711     9.0    7.0
 21 5959.910331 2.738E-29 1.493E-03.06660.077 2745.12380.74-.007960       3 3 3 14       0 3 3 01                    R 43e     3665632429 9 9 711    89.0   87.0
 21 5959.969844 2.521E-30 7.321E-07.08220.112 1301.80820.68-.003488       5 1 1 04       1 0 0 02                    R  6e     3666632429 9 9 711    15.0   13.0
 21 5960.034056 5.260E-30 1.416E-03.07740.105 2812.40700.68-.004996       4 2 2 14       1 2 2 01                    R 11f     3666632429 9 9 711    25.0   23.0
 21 5960.035530 1.604E-29 1.203E-03.06890.088 2733.05620.74-.007157       3 0 0 24       0 0 0 11                    P 31e     3666632429 9 9 711    61.0   63.0
 21 5960.060705 1.179E-30 3.517E-05.06370.070 2673.79120.72-.007238       4 3 3 03       0 2 2 01                    P 58e     3655532429 9 9 711   115.0  117.0
 21 5960.076159 1.111E-30 4.657E-03.07520.102 3421.49630.69-.005392       5 1 1 15       2 1 1 02                    R 14f     3666632429 9 9 711    31.0   29.0
 21 5960.112434 7.251E-29 1.303E-03.06020.066 2608.55590.69-.008933       3 1 1 14       0 1 1 01                    P 70f     3655532429 9 9 711   139.0  141.0
 21 5960.406058 4.408E-27 1.230E-03.07520.102 1429.12360.69-.006319       3 2 2 14       0 2 2 01                    P 15f     3666632429 9 9 711    29.0   31.0
 21 5960.453790 9.989E-28 2.664E-03.06630.076 2128.89870.74-.007879       4 0 0 15       1 0 0 02                    P 46e     4665632429 9 9 711    91.0   93.0
 21 5960.502552 1.118E-30 4.655E-03.07460.101 3432.95640.69-.005513       5 1 1 15       2 1 1 02                    R 15e     3666632429 9 9 711    33.0   31.0
 21 5960.524346 3.598E-28 3.174E-03.08470.116 1940.30390.69-.003737       4 1 1 15       1 1 1 02                    R  4f     3666632429 9 9 711    11.0    9.0
 21 5960.534335 2.378E-29 1.499E-03.06650.077 2779.60550.74-.008028       3 3 3 14       0 3 3 01                    R 44f     3665632429 9 9 711    91.0   89.0
 21 5960.749284 5.476E-30 1.429E-03.07660.104 2821.80300.68-.005134       4 2 2 14       1 2 2 01                    R 12e     3666632429 9 9 711    27.0   25.0
 21 5960.755168 4.459E-28 3.151E-06.06590.075  917.05730.74-.006858       4 1 1 03       0 0 0 01                    P 48e     3665632429 9 9 711    95.0   97.0
 21 5960.782441 2.900E-30 1.828E-06.06450.071 1869.26490.73-.007126       4 2 2 03       0 1 1 01                    P 55e     3655532429 9 9 711   109.0  111.0
 21 5960.844528 1.369E-30 3.335E-05.06400.070 2628.47380.72-.007201       4 3 3 03       0 2 2 01                    P 57f     3655532429 9 9 711   113.0  115.0
 21 5960.867898 1.739E-29 6.856E-03.06750.081 3127.59450.75-.007607       5 0 0 16       2 0 0 03                    R 38e     3666632429 9 9 711    79.0   77.0
 21 5960.962480 2.235E-28 1.178E-03.06170.067 2340.73210.70-.008726       3 1 1 14       0 1 1 01                    P 65e     3655532429 9 9 711   129.0  131.0
 21 5961.049412 9.141E-30 1.336E-03.06610.075 2956.98060.74-.007926       4 1 1 14       1 1 1 01                    P 47e     3665632429 9 9 711    93.0   95.0
 21 5961.136948 2.057E-29 1.507E-03.06630.076 2814.86800.74-.008095       3 3 3 14       0 3 3 01                    R 45e     3665632429 9 9 711    93.0   91.0
 21 5961.238600 4.291E-28 3.265E-03.08340.114 1944.19240.68-.003960       4 1 1 15       1 1 1 02                    R  5e     3666632429 9 9 711    13.0   11.0
 21 5961.239853 4.342E-27 1.229E-03.07590.103 1417.37550.68-.006257       3 2 2 14       0 2 2 01                    P 14e     3666632429 9 9 711    27.0   29.0
 21 5961.455638 5.643E-30 1.441E-03.07590.103 2831.98240.68-.005266       4 2 2 14       1 2 2 01                    R 13f     3666632429 9 9 711    29.0   27.0
 21 5961.475652 3.857E-30 9.365E-07.08010.109 1313.52210.68-.003815       5 1 1 04       1 0 0 02                    R  8e     3666632429 9 9 711    19.0   17.0
 21 5961.530206 1.126E-30 4.705E-03.07400.100 3445.74500.70-.005630       5 1 1 15       2 1 1 02                    R 16f     3666632429 9 9 711    35.0   33.0
 21 5961.621307 1.620E-30 3.236E-05.06420.070 2583.91970.73-.007164       4 3 3 03       0 2 2 01                    P 56e     3655532429 9 9 711   111.0  113.0
 21 5961.635713 7.985E-30 1.385E-03.06590.075 2996.60390.74-.007973       4 1 1 14       1 1 1 01                    P 48f     3665632429 9 9 711    95.0   97.0
 21 5961.726095 1.873E-29 1.196E-03.06940.089 2685.85510.73-.007058       3 0 0 24       0 0 0 11                    P 29e     3666632429 9 9 711    57.0   59.0
 21 5961.754760 1.771E-29 1.513E-03.06610.075 2850.91250.74-.008160       3 3 3 14       0 3 3 01                    R 46f     3665632429 9 9 711    95.0   93.0
 21 5961.877018 1.115E-30 4.694E-03.07350.099 3458.69380.70-.005743       5 1 1 15       2 1 1 02                    R 17e     3666632429 9 9 711    37.0   35.0
 21 5962.065446 4.236E-27 1.228E-03.07660.104 1406.41030.68-.006192       3 2 2 14       0 2 2 01                    P 13f     3666632429 9 9 711    25.0   27.0
 21 5962.070725 4.939E-28 3.334E-03.08220.112 1948.92090.68-.004165       4 1 1 15       1 1 1 02                    R  6f     3666632429 9 9 711    15.0   13.0
 21 5962.072714 1.175E-28 1.285E-03.06080.066 2500.15230.69-.008851       3 1 1 14       0 1 1 01                    P 68f     3655532429 9 9 711   135.0  137.0
 21 5962.161251 5.759E-30 1.451E-03.07520.102 2842.94370.69-.005392       4 2 2 14       1 2 2 01                    R 14e     3666632429 9 9 711    31.0   29.0
 21 5962.231249 1.339E-27 2.648E-03.06660.077 2057.94880.74-.007785       4 0 0 15       1 0 0 02                    P 44e     4665632429 9 9 711    87.0   89.0
 21 5962.239146 1.365E-29 6.917E-03.06710.080 3189.30090.75-.007752       5 0 0 16       2 0 0 03                    R 40e     3666632429 9 9 711    83.0   81.0
 21 5962.327505 2.769E-30 1.200E-06.06490.072 1784.28080.73-.007050       4 2 2 03       0 1 1 01                    P 53e     3655532429 9 9 711   105.0  107.0
 21 5962.346305 1.520E-29 1.522E-03.06590.075 2887.73730.74-.008225       3 3 3 14       0 3 3 01                    R 47e     3665632429 9 9 711    97.0   95.0
 21 5962.404170 1.867E-30 3.071E-05.06450.071 2540.15630.73-.007126       4 3 3 03       0 2 2 01                    P 55f     3655532429 9 9 711   109.0  111.0
 21 5962.505273 5.558E-28 2.863E-06.06630.076  843.03010.74-.006780       4 1 1 03       0 0 0 01                    P 46e     3665632429 9 9 711    91.0   93.0
 21 5962.743515 5.523E-28 3.378E-03.08110.111 1954.35140.68-.004355       4 1 1 15       1 1 1 02                    R  7e     3666632429 9 9 711    17.0   15.0
 21 5962.855367 5.827E-30 1.461E-03.07460.101 2854.68900.69-.005513       4 2 2 14       1 2 2 01                    R 15f     3666632429 9 9 711    33.0   31.0
 21 5962.891170 4.090E-27 1.227E-03.07740.105 1396.22820.68-.006122       3 2 2 14       0 2 2 01                    P 12e     3666632429 9 9 711    23.0   25.0
 21 5962.917476 1.222E-30 3.080E-07.07300.098 1469.06550.70-.005815       4 0 0 15       0 2 2 01                    R 18e     3666632429 9 9 711    39.0   37.0
